cgpa,clarity,workload,strictness,fairness,historical_grade
6.97,3.58,3.1,3.0,3.48,6
7.1,3.58,3.1,3.0,3.48,8
9.12,3.58,3.1,3.0,3.48,10
7.43,3.58,3.1,3.0,3.48,7
8.0,3.58,3.1,3.0,3.48,8
8.08,3.58,3.1,3.0,3.48,8
6.04,3.58,3.1,3.0,3.48,6
9.01,3.58,3.1,3.0,3.48,9
8.37,3.58,3.1,3.0,3.48,8
7.15,3.58,3.1,3.0,3.48,7
5.81,3.58,3.1,3.0,3.48,6
7.09,3.58,3.1,3.0,3.48,7
6.08,3.58,3.1,3.0,3.48,6
7.51,3.58,3.1,3.0,3.48,7
8.24,3.58,3.1,3.0,3.48,8
8.11,3.58,3.1,3.0,3.48,8
6.81,3.58,3.1,3.0,3.48,8
6.97,3.58,3.1,3.0,3.48,7
5.81,3.58,3.1,3.0,3.48,5
8.04,3.58,3.1,3.0,3.48,8
9.39,3.58,3.1,3.0,3.48,10
7.33,3.58,3.1,3.0,3.48,7
6.12,3.58,3.1,3.0,3.48,6
8.04,3.58,3.1,3.0,3.48,8
6.67,3.58,3.1,3.0,3.48,7
6.4,3.58,3.1,3.0,3.48,6
6.25,3.58,3.1,3.0,3.48,5
7.76,3.58,3.1,3.0,3.48,8
6.83,3.58,3.1,3.0,3.48,8
6.96,3.58,3.1,3.0,3.48,7
6.88,3.58,3.1,3.0,3.48,7
8.23,3.58,3.1,3.0,3.48,9
6.72,3.58,3.1,3.0,3.48,7
8.96,3.58,3.1,3.0,3.48,9
9.05,3.58,3.1,3.0,3.48,9
8.48,3.58,3.1,3.0,3.48,10
7.96,3.58,3.1,3.0,3.48,9
6.76,3.58,3.1,3.0,3.48,7
7.33,3.58,3.1,3.0,3.48,8
6.78,3.58,3.1,3.0,3.48,6
6.48,3.58,3.1,3.0,3.48,7
6.65,3.58,3.1,3.0,3.48,7
6.96,3.58,3.1,3.0,3.48,7
7.05,3.58,3.1,3.0,3.48,8
7.65,3.58,3.1,3.0,3.48,8
6.16,4.26,4.49,4.51,3.03,6
7.61,4.26,4.49,4.51,3.03,6
6.71,4.26,4.49,4.51,3.03,5
6.42,4.26,4.49,4.51,3.03,6
6.75,4.26,4.49,4.51,3.03,6
8.82,4.26,4.49,4.51,3.03,8
8.25,4.26,4.49,4.51,3.03,8
8.11,4.26,4.49,4.51,3.03,7
6.32,4.26,4.49,4.51,3.03,5
8.94,4.26,4.49,4.51,3.03,10
9.19,4.26,4.49,4.51,3.03,9
7.37,4.26,4.49,4.51,3.03,7
8.45,4.26,4.49,4.51,3.03,8
9.14,4.26,4.49,4.51,3.03,9
8.34,4.26,4.49,4.51,3.03,8
7.46,4.26,4.49,4.51,3.03,7
6.86,4.26,4.49,4.51,3.03,7
8.29,4.26,4.49,4.51,3.03,7
7.13,4.26,4.49,4.51,3.03,6
6.04,4.26,4.49,4.51,3.03,5
8.02,4.26,4.49,4.51,3.03,7
6.58,4.26,4.49,4.51,3.03,6
6.35,4.26,4.49,4.51,3.03,5
7.03,4.26,4.49,4.51,3.03,6
7.97,4.26,4.49,4.51,3.03,8
6.9,4.26,4.49,4.51,3.03,6
7.21,4.26,4.49,4.51,3.03,7
6.96,4.26,4.49,4.51,3.03,6
6.57,4.26,4.49,4.51,3.03,6
6.96,4.26,4.49,4.51,3.03,6
6.42,4.26,4.49,4.51,3.03,5
7.13,4.26,4.49,4.51,3.03,6
6.52,4.26,4.49,4.51,3.03,5
7.96,4.26,4.49,4.51,3.03,7
8.92,4.26,4.49,4.51,3.03,8
6.17,3.43,3.07,3.0,3.43,6
6.54,3.43,3.07,3.0,3.43,6
6.97,3.43,3.07,3.0,3.43,8
7.1,3.43,3.07,3.0,3.43,7
6.04,3.43,3.07,3.0,3.43,7
8.24,3.43,3.07,3.0,3.43,10
8.04,3.43,3.07,3.0,3.43,8
6.4,3.43,3.07,3.0,3.43,6
8.23,3.43,3.07,3.0,3.43,9
6.57,3.43,3.07,3.0,3.43,5
6.35,3.43,3.07,3.0,3.43,6
7.38,3.43,3.07,3.0,3.43,7
8.92,3.43,3.07,3.0,3.43,9
7.94,3.43,3.07,3.0,3.43,8
7.22,3.0,2.33,2.0,4.0,8
5.4,3.0,2.33,2.0,4.0,6
8.24,3.0,2.33,2.0,4.0,9
7.43,3.0,2.0,2.0,4.09,9
7.15,3.0,2.0,2.0,4.09,8
7.41,3.0,2.0,2.0,4.09,9
8.57,3.0,2.0,2.0,4.09,10
7.0,3.0,2.0,2.0,4.09,8
7.92,3.0,2.0,2.0,4.09,8
7.84,3.0,2.0,2.0,4.09,10
7.31,3.0,2.0,2.0,4.09,8
7.54,3.0,2.0,2.0,4.09,8
5.92,3.0,2.0,2.0,4.09,6
7.58,3.0,2.0,2.0,4.09,9
8.12,4.83,2.67,2.17,4.17,9
5.4,4.83,2.67,2.17,4.17,7
7.61,4.83,2.67,2.17,4.17,9
6.46,4.83,2.67,2.17,4.17,8
5.98,4.83,2.67,2.17,4.17,8
7.24,4.83,2.67,2.17,4.17,8
7.64,1.5,4.5,4.0,2.0,7
8.63,1.5,4.5,4.0,2.0,7
7.93,1.5,4.5,4.0,2.0,6
6.35,1.5,4.5,4.0,2.0,5
7.93,1.5,4.5,4.0,2.0,6
7.81,1.5,4.5,4.0,2.0,6
7.41,1.5,4.5,4.0,2.0,6
7.97,1.5,4.5,4.0,2.0,7
5.39,3.63,3.25,3.0,3.5,5
6.09,3.63,3.25,3.0,3.5,6
7.89,3.63,3.25,3.0,3.5,9
8.37,3.63,3.25,3.0,3.5,9
6.65,3.63,3.25,3.0,3.5,6
8.65,3.63,3.25,3.0,3.5,9
8.42,3.63,3.25,3.0,3.5,9
8.71,3.63,3.25,3.0,3.5,10
5.39,4.38,4.5,4.38,3.0,4
6.09,4.38,4.5,4.38,3.0,5
7.89,4.38,4.5,4.38,3.0,8
8.37,4.38,4.5,4.38,3.0,7
6.65,4.38,4.5,4.38,3.0,5
8.65,4.38,4.5,4.38,3.0,9
8.42,4.38,4.5,4.38,3.0,8
8.71,4.38,4.5,4.38,3.0,8
5.39,3.25,2.75,3.0,3.63,5
6.09,3.25,2.75,3.0,3.63,6
7.89,3.25,2.75,3.0,3.63,8
8.37,3.25,2.75,3.0,3.63,9
6.65,3.25,2.75,3.0,3.63,8
8.65,3.25,2.75,3.0,3.63,9
8.42,3.25,2.75,3.0,3.63,8
8.71,3.25,2.75,3.0,3.63,9
5.39,3.0,2.13,2.0,4.13,6
6.09,3.0,2.13,2.0,4.13,7
7.89,3.0,2.13,2.0,4.13,9
8.37,3.0,2.13,2.0,4.13,10
6.65,3.0,2.13,2.0,4.13,7
8.65,3.0,2.13,2.0,4.13,10
8.42,3.0,2.13,2.0,4.13,9
8.71,3.0,2.13,2.0,4.13,9
5.88,3.42,3.05,3.0,3.42,6
7.19,3.42,3.05,3.0,3.42,8
7.63,3.42,3.05,3.0,3.42,9
7.55,3.42,3.05,3.0,3.42,8
7.9,3.42,3.05,3.0,3.42,9
6.7,3.42,3.05,3.0,3.42,8
7.78,3.42,3.05,3.0,3.42,8
9.71,3.42,3.05,3.0,3.42,10
7.1,3.42,3.05,3.0,3.42,8
7.28,3.42,3.05,3.0,3.42,7
6.77,3.42,3.05,3.0,3.42,7
7.1,3.42,3.05,3.0,3.42,7
6.77,3.42,3.05,3.0,3.42,6
7.9,3.42,3.05,3.0,3.42,8
8.39,3.42,3.05,3.0,3.42,9
6.35,3.42,3.05,3.0,3.42,7
7.47,3.42,3.05,3.0,3.42,8
7.59,3.42,3.05,3.0,3.42,8
7.64,3.42,3.05,3.0,3.42,7
8.23,3.42,3.05,3.0,3.42,8
7.52,3.42,3.05,3.0,3.42,7
7.78,3.42,3.05,3.0,3.42,8
6.0,3.42,3.05,3.0,3.42,5
5.57,3.42,3.05,3.0,3.42,6
8.27,3.42,3.05,3.0,3.42,8
6.49,3.42,3.05,3.0,3.42,6
8.1,3.42,3.05,3.0,3.42,8
6.61,3.42,3.05,3.0,3.42,6
8.0,3.42,3.05,3.0,3.42,9
6.91,3.42,3.05,3.0,3.42,7
7.27,3.42,3.05,3.0,3.42,7
6.57,3.42,3.05,3.0,3.42,7
8.68,3.42,3.05,3.0,3.42,8
7.63,3.42,3.05,3.0,3.42,7
9.11,3.42,3.05,3.0,3.42,10
8.05,3.42,3.05,3.0,3.42,9
7.55,3.42,3.05,3.0,3.42,7
8.2,3.42,3.05,3.0,3.42,9
6.74,3.0,2.0,2.0,4.0,7
6.74,3.41,3.18,3.0,3.47,7
7.1,3.41,3.18,3.0,3.47,8
7.9,3.41,3.18,3.0,3.47,8
6.23,3.41,3.18,3.0,3.47,6
6.35,3.41,3.18,3.0,3.47,7
7.57,3.41,3.18,3.0,3.47,8
7.73,3.41,3.18,3.0,3.47,8
6.3,3.41,3.18,3.0,3.47,6
7.47,3.41,3.18,3.0,3.47,7
7.59,3.41,3.18,3.0,3.47,8
7.22,3.41,3.18,3.0,3.47,7
7.69,3.41,3.18,3.0,3.47,9
6.6,3.41,3.18,3.0,3.47,7
6.11,3.41,3.18,3.0,3.47,6
8.2,3.41,3.18,3.0,3.47,9
5.26,3.41,3.18,3.0,3.47,6
6.97,3.41,3.18,3.0,3.47,7
6.0,3.67,3.17,3.0,3.5,6
5.57,3.67,3.17,3.0,3.5,6
8.27,3.67,3.17,3.0,3.5,8
6.49,3.67,3.17,3.0,3.5,6
8.1,3.67,3.17,3.0,3.5,9
6.61,3.67,3.17,3.0,3.5,7
8.0,3.67,3.17,3.0,3.5,9
6.91,3.67,3.17,3.0,3.5,7
7.27,3.67,3.17,3.0,3.5,7
6.57,3.67,3.17,3.0,3.5,8
8.68,3.67,3.17,3.0,3.5,9
7.63,3.67,3.17,3.0,3.5,9
5.88,3.33,2.67,3.0,3.33,6
7.21,3.33,2.67,3.0,3.33,8
8.68,3.33,2.67,3.0,3.33,9
6.72,4.5,2.63,2.5,4.25,7
8.08,4.5,2.63,2.5,4.25,10
7.7,4.5,2.63,2.5,4.25,9
8.02,4.5,2.63,2.5,4.25,9
7.07,4.5,2.63,2.5,4.25,8
6.21,4.5,2.63,2.5,4.25,7
6.03,4.5,2.63,2.5,4.25,7
5.9,4.5,2.63,2.5,4.25,7
8.17,3.75,3.19,3.0,3.31,8
7.96,3.75,3.19,3.0,3.31,8
6.88,3.75,3.19,3.0,3.31,7
6.54,3.75,3.19,3.0,3.31,6
6.29,3.75,3.19,3.0,3.31,6
6.59,3.75,3.19,3.0,3.31,7
7.65,3.75,3.19,3.0,3.31,8
6.59,3.75,3.19,3.0,3.31,7
5.89,3.75,3.19,3.0,3.31,6
6.21,3.75,3.19,3.0,3.31,6
6.03,3.75,3.19,3.0,3.31,6
7.25,3.75,3.19,3.0,3.31,8
8.17,3.75,3.19,3.0,3.31,8
6.46,3.75,3.19,3.0,3.31,6
8.41,3.75,3.19,3.0,3.31,9
7.91,3.75,3.19,3.0,3.31,9
6.54,4.6,2.7,2.4,4.3,7
6.29,4.6,2.7,2.4,4.3,7
9.04,4.6,2.7,2.4,4.3,10
8.5,4.6,2.7,2.4,4.3,10
6.59,4.6,2.7,2.4,4.3,8
7.95,4.6,2.7,2.4,4.3,9
6.59,4.6,2.7,2.4,4.3,7
5.89,4.6,2.7,2.4,4.3,6
5.4,4.6,2.7,2.4,4.3,7
6.46,4.6,2.7,2.4,4.3,8
7.17,4.0,3.0,3.0,3.0,7
9.56,3.0,1.85,2.0,4.26,10
8.07,3.0,1.85,2.0,4.26,9
7.23,3.0,1.85,2.0,4.26,8
8.4,3.0,1.85,2.0,4.26,9
8.2,3.0,1.85,2.0,4.26,9
7.33,3.0,1.85,2.0,4.26,8
7.05,3.0,1.85,2.0,4.26,8
8.47,3.0,1.85,2.0,4.26,10
8.79,3.0,1.85,2.0,4.26,10
6.64,3.0,1.85,2.0,4.26,8
7.88,3.0,1.85,2.0,4.26,9
8.18,3.0,1.85,2.0,4.26,10
7.74,3.0,1.85,2.0,4.26,8
9.21,3.0,1.85,2.0,4.26,10
8.13,3.0,1.85,2.0,4.26,10
7.58,3.0,1.85,2.0,4.26,8
8.13,3.0,1.85,2.0,4.26,10
8.28,3.0,1.85,2.0,4.26,9
7.37,3.0,1.85,2.0,4.26,8
7.96,3.0,1.85,2.0,4.26,9
7.88,3.0,1.85,2.0,4.26,9
6.96,3.0,1.85,2.0,4.26,7
8.62,3.0,1.85,2.0,4.26,10
7.89,3.0,1.85,2.0,4.26,9
8.24,3.0,1.85,2.0,4.26,10
8.23,3.0,1.85,2.0,4.26,10
7.63,3.0,1.85,2.0,4.26,9
8.72,3.0,1.85,2.0,4.26,10
7.77,3.0,1.85,2.0,4.26,9
6.96,3.0,1.85,2.0,4.26,8
7.49,3.0,1.85,2.0,4.26,9
8.48,3.0,1.85,2.0,4.26,10
7.15,3.0,1.85,2.0,4.26,8
6.79,3.0,1.85,2.0,4.26,7
8.28,3.0,1.85,2.0,4.26,10
8.14,3.0,1.85,2.0,4.26,10
6.18,3.0,1.85,2.0,4.26,7
9.06,3.0,1.85,2.0,4.26,10
8.07,3.0,1.85,2.0,4.26,9
9.65,3.33,2.67,3.0,4.0,10
8.98,3.33,2.67,3.0,4.0,9
8.53,3.33,2.67,3.0,4.0,9
8.07,4.33,4.22,4.11,3.44,8
8.42,4.33,4.22,4.11,3.44,8
7.75,4.33,4.22,4.11,3.44,7
8.81,4.33,4.22,4.11,3.44,8
9.1,4.33,4.22,4.11,3.44,9
8.79,4.33,4.22,4.11,3.44,9
6.61,4.33,4.22,4.11,3.44,6
9.37,4.33,4.22,4.11,3.44,10
8.27,4.33,4.22,4.11,3.44,8
7.62,4.63,2.38,2.46,4.63,9
7.2,4.63,2.38,2.46,4.63,9
8.96,4.63,2.38,2.46,4.63,10
8.42,4.63,2.38,2.46,4.63,10
7.16,4.63,2.38,2.46,4.63,8
6.99,4.63,2.38,2.46,4.63,8
7.87,4.63,2.38,2.46,4.63,10
7.47,4.63,2.38,2.46,4.63,9
8.5,4.63,2.38,2.46,4.63,10
8.72,4.63,2.38,2.46,4.63,10
7.94,4.63,2.38,2.46,4.63,9
7.06,4.63,2.38,2.46,4.63,9
7.31,4.63,2.38,2.46,4.63,9
8.66,4.63,2.38,2.46,4.63,10
7.37,4.63,2.38,2.46,4.63,9
7.9,4.63,2.38,2.46,4.63,8
7.88,4.63,2.38,2.46,4.63,9
7.52,4.63,2.38,2.46,4.63,9
5.9,4.63,2.38,2.46,4.63,6
7.6,4.63,2.38,2.46,4.63,8
7.78,4.63,2.38,2.46,4.63,9
7.98,4.63,2.38,2.46,4.63,10
7.9,4.63,2.38,2.46,4.63,9
7.07,4.63,2.38,2.46,4.63,8
8.96,4.76,2.35,2.53,4.59,10
8.42,4.76,2.35,2.53,4.59,9
7.81,4.76,2.35,2.53,4.59,9
7.75,4.76,2.35,2.53,4.59,10
6.52,4.76,2.35,2.53,4.59,7
6.68,4.76,2.35,2.53,4.59,7
7.96,4.76,2.35,2.53,4.59,9
7.85,4.76,2.35,2.53,4.59,9
6.66,4.76,2.35,2.53,4.59,7
8.45,4.76,2.35,2.53,4.59,10
8.9,4.76,2.35,2.53,4.59,10
8.81,4.76,2.35,2.53,4.59,10
6.76,4.76,2.35,2.53,4.59,7
7.16,4.76,2.35,2.53,4.59,8
8.79,4.76,2.35,2.53,4.59,10
6.93,4.76,2.35,2.53,4.59,8
8.52,4.76,2.35,2.53,4.59,10
7.2,3.47,2.84,3.0,3.68,8
5.9,3.47,2.84,3.0,3.68,6
8.9,3.47,2.84,3.0,3.68,10
8.81,3.47,2.84,3.0,3.68,10
8.11,3.47,2.84,3.0,3.68,9
7.6,3.47,2.84,3.0,3.68,8
8.01,3.47,2.84,3.0,3.68,9
6.76,3.47,2.84,3.0,3.68,7
7.16,3.47,2.84,3.0,3.68,7
6.37,3.47,2.84,3.0,3.68,7
7.78,3.47,2.84,3.0,3.68,8
9.1,3.47,2.84,3.0,3.68,10
8.79,3.47,2.84,3.0,3.68,9
8.98,3.47,2.84,3.0,3.68,10
8.53,3.47,2.84,3.0,3.68,9
6.61,3.47,2.84,3.0,3.68,7
7.98,3.47,2.84,3.0,3.68,9
7.9,3.47,2.84,3.0,3.68,8
9.37,3.47,2.84,3.0,3.68,9
7.97,3.56,2.98,3.0,3.51,8
5.79,3.56,2.98,3.0,3.51,6
6.31,3.56,2.98,3.0,3.51,6
7.19,3.56,2.98,3.0,3.51,7
7.52,3.56,2.98,3.0,3.51,8
9.04,3.56,2.98,3.0,3.51,10
7.24,3.56,2.98,3.0,3.51,7
8.38,3.56,2.98,3.0,3.51,9
8.32,3.56,2.98,3.0,3.51,9
6.83,3.56,2.98,3.0,3.51,8
6.27,3.56,2.98,3.0,3.51,6
8.14,3.56,2.98,3.0,3.51,9
7.93,3.56,2.98,3.0,3.51,8
7.26,3.56,2.98,3.0,3.51,8
7.78,3.56,2.98,3.0,3.51,8
7.63,3.56,2.98,3.0,3.51,8
8.91,3.56,2.98,3.0,3.51,9
8.84,3.56,2.98,3.0,3.51,10
8.46,3.56,2.98,3.0,3.51,8
7.69,3.56,2.98,3.0,3.51,8
6.95,3.56,2.98,3.0,3.51,7
6.56,3.56,2.98,3.0,3.51,7
6.88,3.56,2.98,3.0,3.51,8
6.48,3.56,2.98,3.0,3.51,7
6.49,3.56,2.98,3.0,3.51,6
7.4,3.56,2.98,3.0,3.51,7
8.74,3.56,2.98,3.0,3.51,9
7.86,3.56,2.98,3.0,3.51,9
8.37,3.56,2.98,3.0,3.51,8
7.0,3.56,2.98,3.0,3.51,7
9.1,3.56,2.98,3.0,3.51,10
9.18,3.56,2.98,3.0,3.51,10
7.67,3.56,2.98,3.0,3.51,8
8.49,3.56,2.98,3.0,3.51,8
7.21,3.56,2.98,3.0,3.51,7
6.58,3.56,2.98,3.0,3.51,6
6.57,3.56,2.98,3.0,3.51,7
8.5,3.56,2.98,3.0,3.51,9
8.81,3.56,2.98,3.0,3.51,10
8.2,3.56,2.98,3.0,3.51,9
8.94,3.56,2.98,3.0,3.51,9
8.34,3.56,2.98,3.0,3.51,9
8.02,3.56,2.98,3.0,3.51,8
6.89,3.56,2.98,3.0,3.51,7
7.56,3.56,2.98,3.0,3.51,8
8.0,3.56,2.98,3.0,3.51,9
6.75,3.56,2.98,3.0,3.51,7
6.16,3.56,2.98,3.0,3.51,6
7.06,3.56,2.98,3.0,3.51,7
8.04,3.56,2.98,3.0,3.51,8
8.92,3.56,2.98,3.0,3.51,9
6.78,3.56,2.98,3.0,3.51,7
8.04,3.56,2.98,3.0,3.51,8
7.59,3.56,2.98,3.0,3.51,8
8.54,3.56,2.98,3.0,3.51,10
7.21,3.56,2.98,3.0,3.51,7
7.27,3.56,2.98,3.0,3.51,8
5.85,3.56,2.98,3.0,3.51,6
6.75,3.56,2.98,3.0,3.51,6
6.51,3.56,2.98,3.0,3.51,6
7.12,3.56,2.98,3.0,3.51,7
6.74,3.56,2.98,3.0,3.51,7
8.55,3.56,2.98,3.0,3.51,10
5.65,3.56,2.98,3.0,3.51,6
8.83,3.56,2.98,3.0,3.51,10
8.85,3.56,2.98,3.0,3.51,10
7.77,3.56,2.98,3.0,3.51,9
8.69,3.56,2.98,3.0,3.51,8
7.76,3.56,2.98,3.0,3.51,9
7.94,3.56,2.98,3.0,3.51,8
8.66,3.56,2.98,3.0,3.51,9
7.75,3.56,2.98,3.0,3.51,9
5.96,3.56,2.98,3.0,3.51,6
9.55,3.56,2.98,3.0,3.51,10
6.63,3.56,2.98,3.0,3.51,7
9.06,3.56,2.98,3.0,3.51,10
8.43,3.56,2.98,3.0,3.51,9
8.09,3.56,2.98,3.0,3.51,9
8.54,3.56,2.98,3.0,3.51,9
9.6,3.56,2.98,3.0,3.51,10
7.36,3.56,2.98,3.0,3.51,8
8.12,3.56,2.98,3.0,3.51,9
7.76,3.56,2.98,3.0,3.51,8
8.31,3.56,2.98,3.0,3.51,10
8.23,3.56,2.98,3.0,3.51,9
8.5,3.56,2.98,3.0,3.51,10
8.16,3.56,2.98,3.0,3.51,9
7.87,3.56,2.98,3.0,3.51,8
6.87,3.56,2.98,3.0,3.51,7
6.75,3.56,2.98,3.0,3.51,6
7.6,3.56,2.98,3.0,3.51,8
6.03,3.56,2.98,3.0,3.51,6
7.73,3.56,2.98,3.0,3.51,8
8.29,3.56,2.98,3.0,3.51,8
6.3,3.56,2.98,3.0,3.51,6
7.97,3.56,2.98,3.0,3.51,8
6.8,3.56,2.98,3.0,3.51,7
6.91,3.56,2.98,3.0,3.51,7
7.28,3.56,2.98,3.0,3.51,7
7.88,3.56,2.98,3.0,3.51,8
7.12,3.56,2.98,3.0,3.51,7
5.4,3.56,2.98,3.0,3.51,6
8.2,3.56,2.98,3.0,3.51,9
7.02,3.56,2.98,3.0,3.51,7
6.94,3.56,2.98,3.0,3.51,8
6.91,3.56,2.98,3.0,3.51,7
8.6,3.56,2.98,3.0,3.51,10
7.4,3.56,2.98,3.0,3.51,8
8.16,3.56,2.98,3.0,3.51,9
9.17,3.56,2.98,3.0,3.51,10
8.87,3.56,2.98,3.0,3.51,9
8.16,3.56,2.98,3.0,3.51,8
7.44,3.56,2.98,3.0,3.51,7
8.52,3.56,2.98,3.0,3.51,9
8.78,3.56,2.98,3.0,3.51,9
9.62,3.56,2.98,3.0,3.51,10
9.27,3.56,2.98,3.0,3.51,10
8.2,3.56,2.98,3.0,3.51,9
8.24,3.56,2.98,3.0,3.51,9
7.28,3.56,2.98,3.0,3.51,7
7.59,3.56,2.98,3.0,3.51,8
6.03,3.56,2.98,3.0,3.51,5
7.44,3.56,2.98,3.0,3.51,8
8.32,3.56,2.98,3.0,3.51,9
9.09,3.56,2.98,3.0,3.51,10
9.4,3.56,2.98,3.0,3.51,9
5.89,3.56,2.98,3.0,3.51,6
7.74,3.56,2.98,3.0,3.51,8
5.45,3.56,2.98,3.0,3.51,6
7.78,3.56,2.98,3.0,3.51,8
8.5,3.56,2.98,3.0,3.51,10
8.71,3.56,2.98,3.0,3.51,10
7.4,3.56,2.98,3.0,3.51,8
6.08,3.56,2.98,3.0,3.51,6
8.68,3.56,2.98,3.0,3.51,9
6.83,3.56,2.98,3.0,3.51,7
6.35,3.56,2.98,3.0,3.51,7
9.21,3.56,2.98,3.0,3.51,10
8.24,3.56,2.98,3.0,3.51,8
7.21,3.56,2.98,3.0,3.51,8
9.09,3.56,2.98,3.0,3.51,10
5.95,3.56,2.98,3.0,3.51,6
7.6,3.56,2.98,3.0,3.51,8
7.61,3.56,2.98,3.0,3.51,8
6.47,3.56,2.98,3.0,3.51,7
5.13,3.56,2.98,3.0,3.51,4
7.0,3.56,2.98,3.0,3.51,6
8.1,3.56,2.98,3.0,3.51,8
7.78,3.56,2.98,3.0,3.51,7
7.74,3.56,2.98,3.0,3.51,8
9.28,3.56,2.98,3.0,3.51,10
8.21,3.56,2.98,3.0,3.51,8
6.99,3.56,2.98,3.0,3.51,7
8.08,3.56,2.98,3.0,3.51,8
5.43,3.56,2.98,3.0,3.51,5
7.65,3.56,2.98,3.0,3.51,8
9.42,3.56,2.98,3.0,3.51,10
8.42,3.56,2.98,3.0,3.51,8
8.85,3.56,2.98,3.0,3.51,9
6.35,3.56,2.98,3.0,3.51,6
7.44,3.56,2.98,3.0,3.51,8
7.79,3.56,2.98,3.0,3.51,9
7.97,3.56,2.98,3.0,3.51,8
6.32,3.56,2.98,3.0,3.51,6
7.13,3.56,2.98,3.0,3.51,7
8.56,3.56,2.98,3.0,3.51,8
5.95,3.56,2.98,3.0,3.51,6
8.88,3.56,2.98,3.0,3.51,9
7.48,3.56,2.98,3.0,3.51,8
7.02,3.56,2.98,3.0,3.51,6
8.48,3.56,2.98,3.0,3.51,9
7.74,3.56,2.98,3.0,3.51,8
7.94,3.56,2.98,3.0,3.51,8
6.0,3.56,2.98,3.0,3.51,6
7.65,3.56,2.98,3.0,3.51,8
7.62,3.56,2.98,3.0,3.51,9
8.0,3.56,2.98,3.0,3.51,8
8.12,3.56,2.98,3.0,3.51,9
8.44,3.56,2.98,3.0,3.51,8
6.13,3.56,2.98,3.0,3.51,7
8.38,3.56,2.98,3.0,3.51,9
6.37,3.56,2.98,3.0,3.51,6
5.46,3.56,2.98,3.0,3.51,5
7.51,3.56,2.98,3.0,3.51,8
5.75,3.56,2.98,3.0,3.51,5
6.39,3.56,2.98,3.0,3.51,6
7.58,3.56,2.98,3.0,3.51,7
7.82,3.56,2.98,3.0,3.51,8
7.21,3.56,2.98,3.0,3.51,8
8.38,3.44,2.82,3.0,3.46,9
8.32,3.44,2.82,3.0,3.46,10
6.83,3.44,2.82,3.0,3.46,7
6.27,3.44,2.82,3.0,3.46,7
8.14,3.44,2.82,3.0,3.46,9
7.93,3.44,2.82,3.0,3.46,8
7.26,3.44,2.82,3.0,3.46,8
7.78,3.44,2.82,3.0,3.46,7
7.63,3.44,2.82,3.0,3.46,8
8.91,3.44,2.82,3.0,3.46,10
8.84,3.44,2.82,3.0,3.46,10
8.46,3.44,2.82,3.0,3.46,9
7.69,3.44,2.82,3.0,3.46,8
6.95,3.44,2.82,3.0,3.46,7
6.56,3.44,2.82,3.0,3.46,6
6.88,3.44,2.82,3.0,3.46,8
6.48,3.44,2.82,3.0,3.46,6
6.49,3.44,2.82,3.0,3.46,7
7.4,3.44,2.82,3.0,3.46,7
8.74,3.44,2.82,3.0,3.46,7
7.86,3.44,2.82,3.0,3.46,8
8.37,3.44,2.82,3.0,3.46,9
7.0,3.44,2.82,3.0,3.46,7
9.1,3.44,2.82,3.0,3.46,10
9.18,3.44,2.82,3.0,3.46,10
7.67,3.44,2.82,3.0,3.46,8
8.49,3.44,2.82,3.0,3.46,9
7.21,3.44,2.82,3.0,3.46,8
6.58,3.44,2.82,3.0,3.46,7
6.57,3.44,2.82,3.0,3.46,7
8.5,3.44,2.82,3.0,3.46,10
8.81,3.44,2.82,3.0,3.46,9
8.2,3.44,2.82,3.0,3.46,8
8.94,3.44,2.82,3.0,3.46,9
8.34,3.44,2.82,3.0,3.46,9
8.02,3.44,2.82,3.0,3.46,8
7.91,3.44,2.82,3.0,3.46,8
5.56,3.44,2.82,3.0,3.46,6
6.1,3.44,2.82,3.0,3.46,6
7.88,3.44,2.82,3.0,3.46,7
8.69,3.44,2.82,3.0,3.46,9
7.53,3.44,2.82,3.0,3.46,9
8.13,3.44,2.82,3.0,3.46,8
7.4,3.44,2.82,3.0,3.46,8
8.38,3.44,2.82,3.0,3.46,9
8.13,3.44,2.82,3.0,3.46,9
7.71,3.44,2.82,3.0,3.46,8
7.44,3.44,2.82,3.0,3.46,7
8.91,3.44,2.82,3.0,3.46,9
7.89,3.44,2.82,3.0,3.46,8
6.46,1.5,4.45,4.0,1.93,5
6.94,1.5,4.45,4.0,1.93,5
8.02,1.5,4.45,4.0,1.93,6
7.59,1.5,4.45,4.0,1.93,6
7.19,1.5,4.45,4.0,1.93,6
7.57,1.5,4.45,4.0,1.93,6
6.22,1.5,4.45,4.0,1.93,5
8.63,1.5,4.45,4.0,1.93,7
8.82,1.5,4.45,4.0,1.93,8
8.42,1.5,4.45,4.0,1.93,8
9.37,1.5,4.45,4.0,1.93,9
7.97,1.5,4.45,4.0,1.93,7
5.79,1.5,4.45,4.0,1.93,5
6.75,1.5,4.45,4.0,1.93,4
7.46,1.5,4.45,4.0,1.93,6
7.81,1.5,4.45,4.0,1.93,6
7.58,1.5,4.45,4.0,1.93,6
7.0,1.5,4.45,4.0,1.93,5
8.2,1.5,4.45,4.0,1.93,7
7.7,1.5,4.45,4.0,1.93,5
5.66,1.5,4.45,4.0,1.93,4
6.31,1.5,4.45,4.0,1.93,4
6.6,1.5,4.45,4.0,1.93,5
8.61,1.5,4.45,4.0,1.93,7
7.03,1.5,4.45,4.0,1.93,4
